DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
3/30/2015,0.81,MANHATTAN,0.024,0.2941424,0.2685909,"(40.795252, -73.973209)",WEST END AVENUE,WEST 96 STREET,,0,0,0,0,0,0,0,0,Driver Inexperience,Driver Inexperience,Driver Inexperience,,,3194433,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
3/31/2015,1.3,MANHATTAN,0.02,0.2666926,0.2858002,"(40.767803, -73.956)",1 AVENUE,EAST 72 STREET,,0,0,0,0,0,0,0,0,Lost Consciousness,Driver Inattention/Distraction,Other Vehicular,,,3194938,PASSENGER VEHICLE,LARGE COM VEH(6 OR MORE TIRES),LIVERY VEHICLE,,
4/2/2015,1.93,MANHATTAN,0.012,0.2247308,0.2342416,"(40.725841, -74.007558)",SPRING STREET,HUDSON STREET,,0,0,0,0,0,0,0,0,Backing Unsafely,Other Vehicular,Other Vehicular,,,3196126,BUS,PASSENGER VEHICLE,PASSENGER VEHICLE,,
4/3/2015,1.7,MANHATTAN,0.035,0.257871,0.2458572,"(40.758981, -73.995943)",10 AVENUE,WEST 41 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Cell Phone (hands-free),Failure to Yield Right-of-Way,,,3196819,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
4/3/2015,1.315,MANHATTAN,0.02,0.2732579,0.2782514,"(40.774368, -73.963549)",EAST 76 STREET,MADISON AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Aggressive Driving/Road Rage,Other Vehicular,,,3196874,TAXI,TAXI,PASSENGER VEHICLE,,
4/6/2015,1.647,MANHATTAN,0.074,0.2752089,0.279675,"(40.776319, -73.962125)",MADISON AVENUE,EAST 79 STREET,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Other Vehicular,Other Vehicular,,,3198766,PASSENGER VEHICLE,PASSENGER VEHICLE,AMBULANCE,,
4/5/2015,0.35,MANHATTAN,0.034,0.3007564,0.3004476,"(40.801866, -73.941352)",EAST 120 STREET,PARK AVENUE,,4,0,0,0,0,0,4,0,Other Vehicular,Physical Disability,Other Vehicular,,,3198803,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
4/6/2015,2.15,BRONX,0.452,0.3499362,0.3269284,"(40.851046, -73.914872)",UNIVERSITY AVENUE,MORTON PLACE,,3,0,0,0,0,0,3,0,Lost Consciousness,Other Vehicular,Other Vehicular,,,3198871,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
4/7/2015,0.55,BRONX,0.465,0.3923015,0.3844379,"(40.893412, -73.857362)",EAST 233 STREET,WHITE PLAINS ROAD,,0,0,0,0,0,0,0,0,Backing Unsafely,Fatigued/Drowsy,Backing Unsafely,,,3198875,TAXI,PASSENGER VEHICLE,PASSENGER VEHICLE,,
4/9/2015,2.24,BROOKLYN,1.234,0.0787581,0.2851328,"(40.579868, -73.956667)",OCEANVIEW AVENUE,BRIGHTON 12 STREET,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Other Electronic Device,Other Electronic Device,,,3200342,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
4/13/2015,0.942,MANHATTAN,0.018,0.2653943,0.2476266,"(40.766504, -73.994173)",WEST 51 STREET,11 AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,,,3202198,PASSENGER VEHICLE,UNKNOWN,PASSENGER VEHICLE,,
4/13/2015,1.73,MANHATTAN,0.033,0.3665237,0.3252106,"(40.867634, -73.916589)",10 AVENUE,WEST 212 STREET,,0,0,0,0,0,0,0,0,Driver Inexperience,Failure to Yield Right-of-Way,Traffic Control Disregarded,,,3202265,PASSENGER VEHICLE,VAN,PASSENGER VEHICLE,,
4/3/2015,1.2,BROOKLYN,1.225,0.1518172,0.2824701,"(40.652927, -73.95933)",FLATBUSH AVENUE,CATON AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Fatigued/Drowsy,,,3202438,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,UNKNOWN,UNKNOWN,
4/15/2015,1.7,MANHATTAN,0.018,0.2619148,0.2636613,"(40.763025, -73.978139)",WEST 55 STREET,6 AVENUE,,1,0,0,0,1,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,,,3203374,PASSENGER VEHICLE,PASSENGER VEHICLE,BICYCLE,,
4/17/2015,0.3,MANHATTAN,0.012,0.2202432,0.2371642,"(40.721353, -74.004636)",CANAL STREET,WEST BROADWAY,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Other Vehicular,Backing Unsafely,,,3203886,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,
4/15/2015,1.63,BROOKLYN,1.215,0.1770464,0.2976493,"(40.678156, -73.944151)",ATLANTIC AVENUE,BROOKLYN AVENUE,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Fatigued/Drowsy,Fatigued/Drowsy,,,3204176,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
4/16/2015,2.3,QUEENS,1.359,0.2746343,0.4619429,"(40.775744, -73.779857)",210 STREET,28 AVENUE,,0,0,0,0,0,0,0,0,Failure to Keep Right,Failure to Keep Right,Other Vehicular,,,3204339,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,
4/17/2015,1.601,MANHATTAN,0.024,0.2885643,0.2719508,"(40.789674, -73.969849)",WEST 91 STREET,COLUMBUS AVENUE,,0,0,0,0,0,0,0,0,Outside Car Distraction,Outside Car Distraction,Driver Inattention/Distraction,,,3204517,PASSENGER VEHICLE,PASSENGER VEHICLE,PICK-UP TRUCK,,
4/17/2015,2.323,BROOKLYN,1.223,0.0741924,0.2572824,"(40.575302, -73.984518)",WEST 17 STREET,SURF AVENUE,,0,0,0,0,0,0,0,0,Other Electronic Device,Other Electronic Device,Other Electronic Device,,,3204617,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,UNKNOWN,,
4/21/2015,1.555,MANHATTAN,0.027,0.2728679,0.293249,"(40.773978, -73.948551)",YORK AVENUE,EAST 83 STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,,,3206261,PASSENGER VEHICLE,PASSENGER VEHICLE,UNKNOWN,,
4/21/2015,0.7,BRONX,0.451,0.3453046,0.3249129,"(40.846415, -73.916887)",GRAND AVENUE,MACOMBS ROAD,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,,,3206369,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,UNKNOWN,,
4/22/2015,1.31,MANHATTAN,0.027,0.2770287,0.2873163,"(40.778139, -73.954484)",EAST 85 STREET,3 AVENUE,,1,0,0,0,0,0,1,0,Other Vehicular,Other Vehicular,Other Vehicular,,,3206951,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,
4/21/2015,1.7,BRONX,0.451,0.3453046,0.3249129,"(40.846415, -73.916887)",GRAND AVENUE,MACOMBS ROAD,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,,,3207025,PASSENGER VEHICLE,UNKNOWN,UNKNOWN,,
4/21/2015,1.2,QUEENS,1.36,0.2640397,0.4758244,"(40.76515, -73.765976)",217 STREET,40 AVENUE,,1,0,0,0,0,0,1,0,Fell Asleep,Fell Asleep,Fell Asleep,Fell Asleep,,3207359,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,
4/23/2015,1.715,MANHATTAN,0.006,0.2137981,0.2304516,"(40.714908, -74.011348)",GREENWICH STREET,MURRAY STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Other Vehicular,Other Vehicular,Other Vehicular,Other Vehicular,3207458,PASSENGER VEHICLE,PASSENGER VEHICLE,UNKNOWN,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE
4/23/2015,1.85,MANHATTAN,0.02,0.2732579,0.2782514,"(40.774368, -73.963549)",EAST 76 STREET,MADISON AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,,,3207559,PASSENGER VEHICLE,LARGE COM VEH(6 OR MORE TIRES),LARGE COM VEH(6 OR MORE TIRES),,
4/23/2015,0.8,BRONX,0.465,0.3856251,0.4135552,"(40.886735, -73.828245)",PROVOST AVENUE,CLEMENTINE STREET,,1,0,0,0,0,0,1,0,Failure to Keep Right,Fatigued/Drowsy,Fatigued/Drowsy,,,3207669,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
4/23/2015,1.23,BROOKLYN,1.2,0.1996572,0.2508667,"(40.700767, -73.990933)",CADMAN PLAZA WEST,PROSPECT STREET,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Fatigued/Drowsy,Driver Inexperience,Fatigued/Drowsy,,3207854,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
4/23/2015,0.215,QUEENS,1.36,0.25989,0.4701353,"(40.761, -73.771665)",212 STREET,43 AVENUE,,0,0,0,0,0,0,0,0,Alcohol Involvement,Alcohol Involvement,Alcohol Involvement,Alcohol Involvement,Alcohol Involvement,3207990,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE
4/24/2015,0.515,QUEENS,1.369,0.2674312,0.3483901,"(40.768541, -73.89341)",76 STREET,DITMARS BOULEVARD,,0,0,0,0,0,0,0,0,Fell Asleep,Fell Asleep,Fell Asleep,Fell Asleep,Fell Asleep,3208549,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE
4/18/2015,0.22,QUEENS,1.384,0.2039092,0.3623692,"(40.705019, -73.879431)",CENTRAL AVENUE,72 STREET,,1,0,0,0,0,0,1,0,Driver Inexperience,Traffic Control Disregarded,Traffic Control Disregarded,,,3209576,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,
4/24/2015,0.84,QUEENS,1.372,0.232006,0.3712278,"(40.733116, -73.870572)",WOODHAVEN BOULEVARD,HOFFMAN DRIVE,,0,0,0,0,0,0,0,0,Outside Car Distraction,Fatigued/Drowsy,Outside Car Distraction,Fatigued/Drowsy,,3210251,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
4/27/2015,1.909,BROOKLYN,1.209,0.1281656,0.295472,"(40.629276, -73.946328)",AVENUE I,EAST 31 STREET,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Lost Consciousness,Failure to Yield Right-of-Way,,,3210642,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
4/27/2015,1.73,QUEENS,1.36,0.2676828,0.4671114,"(40.768793, -73.774689)",35 AVENUE,213 STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Failure to Yield Right-of-Way,,,3210884,BUS,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,
4/29/2015,1.245,MANHATTAN,0,0.248528,0.2427636,"(40.749638, -73.999036)",WEST 28 STREET,9 AVENUE,,4,0,0,0,0,0,4,0,Fatigued/Drowsy,Fatigued/Drowsy,Backing Unsafely,,,3210989,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
4/28/2015,1.3,MANHATTAN,0.018,0.2692038,0.2503996,"(40.770314, -73.9914)",WEST 57 STREET,11 AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,,,3211016,SMALL COM VEH(4 TIRES),PASSENGER VEHICLE,PASSENGER VEHICLE,,
4/30/2015,1.951,MANHATTAN,0.017,0.2503087,0.2541544,"(40.751419, -73.987646)",WEST 36 STREET,BROADWAY,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,,,3211656,SMALL COM VEH(4 TIRES),PASSENGER VEHICLE,PASSENGER VEHICLE,,
4/30/2015,0.946,BROOKLYN,1.215,0.1740929,0.2917993,"(40.675203, -73.950001)",NOSTRAND AVENUE,SAINT MARKS AVENUE,,1,0,0,0,0,0,1,0,Fatigued/Drowsy,Fatigued/Drowsy,Fatigued/Drowsy,,,3212584,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
5/1/2015,2.1,QUEENS,1.432,0.1950489,0.4551925,"(40.696159, -73.786607)",109 AVENUE,167 STREET,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Other Electronic Device,Backing Unsafely,,,3213150,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,
5/2/2015,1.927,MANHATTAN,0.03,0.3216276,0.2941792,"(40.822738, -73.947621)",WEST 142 STREET,CONVENT AVENUE,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Other Vehicular,Driver Inattention/Distraction,,,3213462,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
5/4/2015,1.22,MANHATTAN,0.027,0.2770287,0.2873163,"(40.778139, -73.954484)",EAST 85 STREET,3 AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,,,3214042,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,
5/3/2015,2.03,BROOKLYN,1.232,0.1750215,0.3198986,"(40.676132, -73.921901)",PACIFIC STREET,RALPH AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,,,3214305,SPORT UTILITY / STATION WAGON,OTHER,UNKNOWN,,
5/6/2015,0.005,BRONX,0.464,0.3452668,0.4173618,"(40.846377, -73.824438)",MIDDLETOWN ROAD,AMPERE AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,,,3215449,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
5/6/2015,0.64,BROOKLYN,1.234,0.0821908,0.28048,"(40.583301, -73.96132)",BRIGHTON 8 STREET,BANNER AVENUE,,0,0,0,0,0,0,0,0,Driver Inexperience,Driver Inexperience,Driver Inexperience,,,3215485,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,UNKNOWN,,
5/4/2015,0.905,QUEENS,1.421,0.1652869,0.5032338,"(40.666397, -73.738566)",NORTH CONDUIT AVENUE,BROOKVILLE BOULEVARD,,1,0,0,0,0,0,1,0,Fatigued/Drowsy,Fatigued/Drowsy,Fatigued/Drowsy,,,3215674,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,
5/6/2015,1,QUEENS,1.359,0.2782135,0.466201,"(40.779324, -73.775599)",24 AVENUE,BELL BOULEVARD,,0,0,0,0,0,0,0,0,Backing Unsafely,Backing Unsafely,Backing Unsafely,Backing Unsafely,,3215758,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,UNKNOWN,
5/6/2015,1.5,QUEENS,1.432,0.2033139,0.4489505,"(40.704424, -73.792849)",MERRICK BOULEVARD,ARCHER AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Other Vehicular,,,3216286,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,,
5/8/2015,0.913,QUEENS,1.361,0.2556763,0.5110494,"(40.756786, -73.730751)",61 AVENUE,246 PLACE,,1,0,0,0,0,0,1,0,Prescription Medication,Prescription Medication,Prescription Medication,,,3217008,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,
5/8/2015,2.035,MANHATTAN,0.017,0.2524962,0.2547107,"(40.753606, -73.987089)",WEST 39 STREET,BROADWAY,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,,,3217674,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,UNKNOWN,,
5/9/2015,2.325,BROOKLYN,1.232,0.1761396,0.3142614,"(40.67725, -73.927539)",ATLANTIC AVENUE,ROCHESTER AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,,,3217921,PASSENGER VEHICLE,TAXI,VAN,,
5/9/2015,1.93,QUEENS,1.434,0.1984917,0.4311991,"(40.699602, -73.810601)",ARCHER AVENUE,143 STREET,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Prescription Medication,Alcohol Involvement,,,3217984,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
5/10/2015,1.74,QUEENS,1.377,0.2256606,0.3463895,"(40.726771, -73.89541)",69 STREET,CLINTON AVENUE,,0,0,0,0,0,0,0,0,Lost Consciousness,Lost Consciousness,Lost Consciousness,Lost Consciousness,,3217993,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
5/11/2015,1.145,MANHATTAN,0,0.248528,0.2427636,"(40.749638, -73.999036)",9 AVENUE,WEST 28 STREET,,0,0,0,0,0,0,0,0,Outside Car Distraction,Turning Improperly,Fatigued/Drowsy,,,3218216,LIVERY VEHICLE,SMALL COM VEH(4 TIRES),SMALL COM VEH(4 TIRES),,
5/10/2015,0.122,MANHATTAN,0.064,0.2603758,0.2812008,"(40.761486, -73.960599)",EAST 62 STREET,1 AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,,,3218282,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
5/11/2015,0.84,BROOKLYN,1.222,0.0989739,0.2758948,"(40.600084, -73.965905)",OCEAN PARKWAY,AVENUE T,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,,,3218422,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,,
5/10/2015,1.9,BROOKLYN,1.232,0.1814574,0.3246799,"(40.682567, -73.91712)",SARATOGA AVENUE,BAINBRIDGE STREET,,1,0,0,0,0,0,1,0,Other Vehicular,Other Vehicular,Other Vehicular,,,3218566,PASSENGER VEHICLE,PASSENGER VEHICLE,UNKNOWN,,
5/12/2015,1.73,MANHATTAN,0.127,0.2764444,0.2929196,"(40.777554, -73.94888)",1 AVENUE,EAST 87 STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Turning Improperly,Other Vehicular,,,3218935,SMALL COM VEH(4 TIRES),PASSENGER VEHICLE,LARGE COM VEH(6 OR MORE TIRES),,
5/11/2015,2.02,QUEENS,1.36,0.2709926,0.4673248,"(40.772103, -73.774475)",BELL BOULEVARD,33 AVENUE,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Fatigued/Drowsy,Other Vehicular,,,3219489,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
5/11/2015,1.945,QUEENS,1.367,0.2545035,0.374668,"(40.755614, -73.867132)",34 AVENUE,101 STREET,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,,,3219523,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
5/12/2015,2.33,BRONX,0.468,0.3769921,0.3884154,"(40.878102, -73.853385)",EAST 216 STREET,LACONIA AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Fatigued/Drowsy,Other Vehicular,,,3219783,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
5/13/2015,0.605,BROOKLYN,1.223,0.0769984,0.2491761,"(40.578108, -73.992624)",NEPTUNE AVENUE,WEST 25 STREET,,0,0,0,0,0,0,0,0,Failure to Keep Right,Failure to Keep Right,Failure to Keep Right,,,3219832,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
5/13/2015,1.352,BROOKLYN,1.207,0.1790578,0.3652266,"(40.680168, -73.876573)",ATLANTIC AVENUE,FOUNTAIN AVENUE,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Fatigued/Drowsy,,,3219967,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,BUS,,
5/13/2015,1.035,MANHATTAN,0.018,0.2669232,0.2459517,"(40.768033, -73.995848)",WEST SIDE HIGHWAY,WEST 52 STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,3220335,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,
5/13/2015,1.841,BRONX,0.46,0.3462639,0.4075584,"(40.847374, -73.834242)",MAYFLOWER AVENUE,BUHRE AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,,3220461,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
5/14/2015,0.805,BRONX,0.466,0.3775353,0.370202,"(40.878645, -73.871598)",WEBSTER AVENUE,EAST GUNHILL ROAD,,2,0,0,0,0,0,2,0,Driver Inexperience,Other Vehicular,Driver Inexperience,Other Vehicular,Driver Inexperience,3220469,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE
5/13/2015,2.15,QUEENS,1.411,0.2079144,0.4839739,"(40.709024, -73.757826)",104 AVENUE,201 STREET,,4,0,0,0,0,0,4,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Other Vehicular,,,3220702,PICK-UP TRUCK,PASSENGER VEHICLE,PASSENGER VEHICLE,,
5/15/2015,0.33,MANHATTAN,0.018,0.2600376,0.2622854,"(40.761148, -73.979515)",WEST 52 STREET,6 AVENUE,,0,0,0,0,0,0,0,0,Alcohol Involvement,Other Vehicular,Alcohol Involvement,,,3221001,PASSENGER VEHICLE,LIVERY VEHICLE,SPORT UTILITY / STATION WAGON,,
5/14/2015,1.9,MANHATTAN,0.023,0.2807302,0.2625156,"(40.78184, -73.979284)",AMSTERDAM AVENUE,WEST 77 STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Traffic Control Disregarded,,,3221021,SPORT UTILITY / STATION WAGON,TAXI,TAXI,,
5/15/2015,1.8,BRONX,0.459,0.3347743,0.3584035,"(40.835884, -73.883396)",EAST 174 STREET,BOONE AVENUE,,2,0,0,0,0,0,2,0,Fatigued/Drowsy,Driver Inattention/Distraction,Driver Inattention/Distraction,,,3221079,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,
5/14/2015,2.335,BRONX,0.456,0.348291,0.3387712,"(40.849401, -73.903029)",ECHO PLACE,ANTHONY AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,Other Vehicular,,3221108,VAN,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
5/16/2015,0.74,MANHATTAN,0.127,0.280578,0.2928397,"(40.781688, -73.94896)",2 AVENUE,EAST 92 STREET,,0,0,0,0,0,0,0,0,Lost Consciousness,Other Vehicular,Other Vehicular,,,3222257,TAXI,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES),,
5/16/2015,0.225,BROOKLYN,1.212,0.1731925,0.308418,"(40.674303, -73.933382)",SCHENECTADY AVENUE,SAINT MARKS AVENUE,,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,,,3222506,PASSENGER VEHICLE,OTHER,PASSENGER VEHICLE,,
5/19/2015,0.825,BROOKLYN,1.219,0.1448872,0.2254616,"(40.645997, -74.016338)",53 STREET,3 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,,,3223711,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
5/19/2015,1.814,QUEENS,1.003,0.2449288,0.5232693,"(40.746039, -73.718531)",LITTLE NECK PARKWAY,SHILOH AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,,,3223895,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,,
5/21/2015,0.83,QUEENS,1.384,0.2014852,0.3865074,"(40.702595, -73.855293)",WOODHAVEN BOULEVARD,MYRTLE AVENUE,,1,0,0,0,0,0,1,0,Other Vehicular,Other Vehicular,Accelerator Defective,,,3225096,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,,
5/21/2015,0.95,STATEN ISLAND,0.303,0.0938209,0.143812,"(40.594931, -74.097988)",ATLANTIC AVENUE,RICHMOND ROAD,,0,0,0,0,0,0,0,0,Outside Car Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,,,3225278,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,,
5/21/2015,2.1,BRONX,0.46,0.3386871,0.3987357,"(40.839797, -73.843064)",COMMERCE AVENUE,WESTCHESTER AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,,,3225466,VAN,PASSENGER VEHICLE,PASSENGER VEHICLE,,
5/22/2015,1.8,BRONX,0.456,0.3454678,0.3499248,"(40.846578, -73.891875)",HUGHES AVENUE,EAST 178 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Brakes Defective,Brakes Defective,,,3225497,SMALL COM VEH(4 TIRES),SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
5/23/2015,0.7,MANHATTAN,0.016,0.2521325,0.2751827,"(40.753243, -73.966617)",EAST 49 STREET,1 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Other Vehicular,Other Vehicular,,,3225948,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
4/19/2014,1.03,QUEENS,1.431,0.2061174,0.4373019,"(40.707227, -73.804498)",153 STREET,HILLSIDE AVENUE,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,,,322602,VAN,TAXI,PASSENGER VEHICLE,,
